hash	auto_verified	verified	checked	citation	title	author	year
('Curves vs. skeletons in object recognition', 2005)	0	1	1	T.B. Sebastian, B.B. Kimia, "Curves vs Skeletons in Object Recognition", Signal Processing, vol. 85, no. 2, pp. 247-263, 2005.	Curves vs. skeletons in object recognition	Thomas B. Sebastian and Benjamin B. Kimia	2005
('3D object recognition using shape similiarity-based aspect graph', 'None')	0	1	1	C.M. Cyr, B.B. Kimia, "3D Object Recognition Using Shape Similarity-Based Aspect Graph", Proc. Int'l Conf. Computer Vision, pp. 254-261, 2001.	3D object recognition using shape similiarity-based aspect graph	C.M. Cyr and B.B. Kimia	None
('Shapes, shocks, and deformations I: The components of two-dimensional shape and the reaction-diffusion space', 1995)	0	1	1	B.B. Kimia, A.R. Tannenbaum, S.W. Zucker, "Shape Shocks and Deformations I: The Components of 2D Shape and the Reaction-Diffusion Space", Int'l J. Computer Vision, vol. 15, no. 3, pp. 189-224, 1995.	Shapes, shocks, and deformations I: The components of two-dimensional shape and the reaction-diffusion space	Benjamin B. Kimia and Allen R. Tannenbaum and Steven W. Zucker	1995
('Shape Matching and Recognition – Using Generative Models and Informative Features', 2004)	0	1	1	Z. Tu, A. Yuille, "Shape Matching and Recognition: Using Generative Models and Informative Features", Proc. European Conf. Computer Vision, vol. 3, pp. 195-209, 2004.	Shape Matching and Recognition – Using Generative Models and Informative Features	Zhuowen Tu and Alan L. Yuille	2004
('Ligature Instabilities in the Perceptual Organization of Shape', 1999)	0	1	1	J. August, K. Siddiqi, S. Zucker, "Ligature Instabilities and the Perceptual Organization of Shape", Computer Vision and Image Understanding, vol. 76, no. 3, pp. 231-243, 1999.	Ligature Instabilities in the Perceptual Organization of Shape	Jonas August and Kaleem Siddiqi and Steven W. Zucker	1999
('T.B. Sebastian, P. Klein, B.B. Kimia, "Recognition of Shapes by Editing Shock Graphs", Proc. Int\'l Conf. Computer Vision, pp. 755-762, 2001.', 'CITATION ONLY')	0	1	1	T.B. Sebastian, P. Klein, B.B. Kimia, "Recognition of Shapes by Editing Shock Graphs", Proc. Int'l Conf. Computer Vision, pp. 755-762, 2001.	Recognition of shapes by editing their shock graphs	T.B. Sebastian and P.N. Klein and B.B. Kimia	2004
('Shapes, shocks and wiggles', 1999)	0	1	1	K. Siddiqi, B. Kimia, A. Tannenbaum, S. Zucker, "Shocks Shapes and Wiggles", Image and Vision Computing, vol. 17, no. 5, pp. 365-373, 1999.	Shapes, shocks and wiggles	Kaleem Siddiqi and Benjamin B Kimia and Allen Tannenbaum and Steven W Zucker	1999
('FORMS: A flexible object recognition and modelling system', 1996)	0	1	1	S.C. Zhu, A.L. Yuille, "Forms: A Flexible Object Recognition and Modeling System", Int'l J. Computer Vision, vol. 20, no. 3, pp. 187-212, 1996.	FORMS: A flexible object recognition and modelling system	SongChun Zhu and AlanL. Yuille	1996
('Biological shape and visual science (part I)', 1973)	0	1	1	H. Blum, "Biological Shape and Visual Science", J. Theoretical Biology, vol. 38, pp. 205-287, 1973.	Biological shape and visual science (part I)	Harry Blum	1973
('Finding similar time series', 1997)	0	1	1	G. Das, D. Gunopoulos, H. Mannila, "Finding Similar Timie Series", Proc. European Symp. Principles of Data Mining and Knowledge Discovery, pp. 88-100, 1997.	Finding similar time series	Gautam Das and Dimitrios Gunopulos and Heikki Mannila	1997
('J. Rodriguez, F. Perronnin, "Local gradient histogram features for word spotting in unconstrained handwritten documents", Proc. IEEE Int. Conf. on Frontiers in Handwriting Recognition (ICFHR 2008), 2008.', 'CITATION ONLY')	0	0	1	J. Rodriguez, F. Perronnin, "Local gradient histogram features for word spotting in unconstrained handwritten documents", Proc. IEEE Int. Conf. on Frontiers in Handwriting Recognition (ICFHR 2008), 2008.	PHOCNet: A Deep Convolutional Neural Network for Word Spotting in Handwritten Documents	Sebastian Sudholt and Gernot A. Fink	2016
('Segmentation-Based Historical Handwritten Word Spotting Using Document-Specific Local Features', 2014)	0	0	1	J.A. RodrÃ­guez-Serrano, F. Perronnin Local gradient histogram features for word spotting in unconstrained handwritten documents. International Conference on Frontiers in Handwriting Recognition (2008), pp. 7-12	Segmentation-Based Historical Handwritten Word Spotting Using Document-Specific Local Features	Konstantinos Zagoris and Ioannis Pratikakis and Basilis Gatos	2014
('M. Ameri, M. Stauffer, K. Riesen, T. Bui, A. Fischer Keyword spotting in historical documents based on handwriting graphs and Hausdorff edit distance. International Graphonomics Society Conference (2017), pp. 105-108', 'CITATION ONLY')	0	0	1	M. Ameri, M. Stauffer, K. Riesen, T. Bui, A. Fischer Keyword spotting in historical documents based on handwriting graphs and Hausdorff edit distance. International Graphonomics Society Conference (2017), pp. 105-108	Graph-based keyword spotting in historical manuscripts using Hausdorff edit distance	Mohammad Reza Ameri and Michael Stauffer and Kaspar Riesen and Tien D. Bui and Andreas Fischer	2018
('Erd\u0151s-Rényi Random Graph Revisited', None)	0	0	1	P. Erdos, A. Renyi, On random graphs I	Erd\u0151s-Rényi Random Graph Revisited	Remco van der Hofstad	None
('Bärlappsporen', 1917)	0	0	1	O. DZIOBEK, Eine Formel der Substitionstheorie, S.-B. Berlin. Mafk. Ges. 17 (1917) 64-67.	Bärlappsporen	None	1917
('Neuer Beweis eines Minkowskischen Satzes.', 1913)	0	0	1	A. PROFER, Neuer Beweis eines Sakes fiber Permutationen, Arch. Mafh. Pkys. 27 (1918), 142-144.	Neuer Beweis eines Minkowskischen Satzes.	None	1913
('Kombinatorische Anzahlbestimmungen für Gruppen, Graphen und chemische Verbindungen', 1937)	0	1	1	G. POLYA, Kombinaforische Anzahlbestimmungen fur Gruppen, Graphen und chemische Verbindungen, Acfa Mafk. 68 (1937), 145-255.	Kombinatorische Anzahlbestimmungen für Gruppen, Graphen und chemische Verbindungen	G. Pólya	1937
('Rényi, A.: Probability Theory. Akadémiai Kiadó, Budapest 1970. 666 S', 1971)	0	0	1	A. RENYI, , (Textbook of probability theory) Budapest, 1954 (Hungarian).	Rényi, A.: Probability Theory. Akadémiai Kiadó, Budapest 1970. 666 S	H. Toutenburg	1971
('P. Erdos and A. Renyi, On random graphs I, Publ. Math. 6, 290 (1959).', 'CITATION ONLY')	0	0	1	P. Erdos and A. Renyi, On random graphs I, Publ. Math. 6, 290 (1959).	Erd\u0151s-Rényi Random Graph Revisited	Remco van der Hofstad	None
('Dynamic Properties of Network Motifs Contribute to Biological Network Organization', 2005)	0	1	1	R. J. Prill, P. A. Iglesias, and A. Levchenko. Dynamicd properties of network motifs contribute to biological network organization. PLoS Biology, 3:11(2005), pp. e343.	Dynamic Properties of Network Motifs Contribute to Biological Network Organization	Robert J Prill and Pablo A Iglesias and Andre Levchenko	2005
('The role of the GATA factors Gln3p, Nil1p, Dal80p and the Ure2p onASP3 regulation inSaccharomyces cerevisiae', 2002)	0	1	1	E. M. M. Oliveira, A. S. Martins, E. Garvajal, and E. P. S. Bon. The role of the gata factors gln3p, nil1p, dal80p and the ure2p on asp3 regulation in Sacharomyces cerevisiae. Yeast, 20(2003), pp. 31â€“37.	The role of the GATA factors Gln3p, Nil1p, Dal80p and the Ure2p onASP3 regulation inSaccharomyces cerevisiae	Edna M. M. Oliveira and Adriana S. Martins and Elvira Carvajal and Elba P. S. Bon	2002
('Hong-Wu Ma, H.-W., Buer, J., Zeng, A.-P.: "Hierarchical structureand modules in the escherichia coli transcriptional regulatorynetwork revealed by a new top-down approach", BMC Bioinf., 2004,5, p. 199', 'CITATION ONLY')	0	0	1	Hong-Wu Ma, H.-W., Buer, J., Zeng, A.-P.: "Hierarchical structureand modules in the escherichia coli transcriptional regulatorynetwork revealed by a new top-down approach", BMC Bioinf., 2004,5, p. 199	None	Hong-Wu Ma and Jan Buer and An-Ping Zeng	2004
('N. Kashtan, S. Itzkovitz, R. Milo, and U. Alon. Efficient sampling algorithmfor stimating subgraph concentrations and detecting network motifs. Bioinformatics,20:11(2004), pp. 1746â€“1758.', 'CITATION ONLY')	0	1	1	N. Kashtan, S. Itzkovitz, R. Milo, and U. Alon. Efficient sampling algorithmfor stimating subgraph concentrations and detecting network motifs. Bioinformatics,20:11(2004), pp. 1746â€“1758.	Efficient sampling algorithm for estimating subgraph concentrations and detecting network motifs	N. Kashtan and S. Itzkovitz and R. Milo and U. Alon	2004
('Osmotic Stress-Induced Gene Expression inSaccharomyces cerevisiaeRequires Msn1p and the Novel Nuclear Factor Hot1p', 1999)	0	1	1	R. Martijn, R. Vladimir, G. Ulrike, M. T. Johan, H. Steafan, A. Gustav, and R. Helmut. Osmotic stress-induced gene expression in Sacharomyces cerevisiae requires msn1p and the novel nuclear factor hot1p. Molecular and Cellular Biology, 19:8(1999), pp. 5474â€“5485.	Osmotic Stress-Induced Gene Expression inSaccharomyces cerevisiaeRequires Msn1p and the Novel Nuclear Factor Hot1p	Martijn Rep and Vladimír Reiser and Ulrike Gartner and Johan M. Thevelein and Stefan Hohmann and Gustav Ammerer and Helmut Ruis	1999
('Nuclear localization of the C2H2 zinc finger protein Msn2p is regulated by stress and protein kinase A\xa0activity', 1998)	0	0	1	M. T. Martinez-Pastor, G. Marchler, C. Schuller, A. Marchler-Bauer, H. Ruis, and F. Estruch. The Saccharomyces cerevisiae zinc finger proteins msn2p and msn4p are required for transcriptional induction through the stress response element (stre). The EMBO Journal, 15:9(1996), pp. 2227â€“2235.	Nuclear localization of the C2H2 zinc finger protein Msn2p is regulated by stress and protein kinase A activity	W. Gorner and E. Durchschlag and M. T. Martinez-Pastor and F. Estruch and G. Ammerer and B. Hamilton and H. Ruis and C. Schuller	1998
('Uetz, P., Giot, L., Cagney, G., Mansfield, T. A., Judson, R. S., Knight, J. R., Lockshon, D., Narayan, V., Srinivasan, M., Pochart, P., et al. (2000) Nature 403, 623â€“627.', 'CITATION ONLY')	0	0	0	Uetz, P., Giot, L., Cagney, G., Mansfield, T. A., Judson, R. S., Knight, J. R., Lockshon, D., Narayan, V., Srinivasan, M., Pochart, P., et al. (2000) Nature 403, 623â€“627.	A comprehensive analysis of protein–protein interactions inSaccharomyces cerevisiae	Peter Uetz and Loic Giot and Gerard Cagney and Traci A. Mansfield and Richard S. Judson and James R. Knight and Daniel Lockshon and Vaibhav Narayan and Maithreyan Srinivasan and Pascale Pochart and Alia Qureshi-Emili and Ying Li and Brian Godwin and Diana Conover and Theodore Kalbfleisch and Govindan Vijayadamodar and Meijia Yang and Mark Johnston and Stanley Fields and Jonathan M. Rothberg	2000
('Serial Regulation of Transcriptional Regulators in the Yeast Cell Cycle', 2001)	0	0	0	T. I. Lee, N. J. Rinaldi, F. Robert, D. T. Odom, Z. Bar-Joseph, G. K.Gerber, N. M. Hannett, C. T. Harbison, C. M. Thompson, I. Simon, J. Zeitlinger,E. G. Jennings, H. L. Murray, D. B. Gordon, B. Ren, J. J. Wyrick, J. B. Tagne, T. L.Volkert, E. Fraenkel, D. K. Gifford, and R. A Young. Transcriptional regulatorynetworks in Saccharomyces cerevisiae. Science, 298(2002), pp. 799â€“804.	Serial Regulation of Transcriptional Regulators in the Yeast Cell Cycle	Itamar Simon and John Barnett and Nancy Hannett and Christopher T Harbison and Nicola J Rinaldi and Thomas L Volkert and John J Wyrick and Julia Zeitlinger and David K Gifford and Tommi S Jaakkola and Richard A Young	2001
('J. Berg, S. Willmann, and M. Lassig. Adaptive evolution of transcriptionfactor binding sites. BMC Evolutionary Biology, 4:1(2004), pp. 42.', 'CITATION ONLY')	0	0	0	J. Berg, S. Willmann, and M. Lassig. Adaptive evolution of transcriptionfactor binding sites. BMC Evolutionary Biology, 4:1(2004), pp. 42.	None	Johannes Berg and Stana Willmann and Michael Lässig	2004
('N. Kashtan, S. Itzkovitz, R. Milo, and U. Alon. Efficient sampling algorithm for stimating subgraph concentrations and detecting network motifs. Bioinformatics, 20:11(2004), pp. 1746â€“1758.', 'CITATION ONLY')	0	1	1	N. Kashtan, S. Itzkovitz, R. Milo, and U. Alon. Efficient sampling algorithm for stimating subgraph concentrations and detecting network motifs. Bioinformatics, 20:11(2004), pp. 1746â€“1758.	Efficient sampling algorithm for estimating subgraph concentrations and detecting network motifs	N. Kashtan and S. Itzkovitz and R. Milo and U. Alon	2004
('R. Martijn, R. Vladimir, G. Ulrike, M. T. Johan, H. Steafan, A. Gustav,and R. Helmut. Osmotic stress-induced gene expression in Sacharomyces cerevisiaerequires msn1p and the novel nuclear factor hot1p. Molecular and Cellular Biology,19:8(1999), pp. 5474â€“5485.', 'CITATION ONLY')	0	1	1	R. Martijn, R. Vladimir, G. Ulrike, M. T. Johan, H. Steafan, A. Gustav,and R. Helmut. Osmotic stress-induced gene expression in Sacharomyces cerevisiaerequires msn1p and the novel nuclear factor hot1p. Molecular and Cellular Biology,19:8(1999), pp. 5474â€“5485.	Osmotic Stress-Induced Gene Expression inSaccharomyces cerevisiaeRequires Msn1p and the Novel Nuclear Factor Hot1p	Martijn Rep and Vladimír Reiser and Ulrike Gartner and Johan M. Thevelein and Stefan Hohmann and Gustav Ammerer and Helmut Ruis	1999
('M. T. Martinez-Pastor, G. Marchler, C. Schuller,A. Marchler-Bauer, H. Ruis, and F. Estruch. The Saccharomyces cerevisiaezinc finger proteins msn2p and msn4p are required for transcriptional induction throughthe stress response element (stre). The EMBO Journal, 15:9(1996), pp. 2227â€“2235.', 'CITATION ONLY')	0	0	1	M. T. Martinez-Pastor, G. Marchler, C. Schuller,A. Marchler-Bauer, H. Ruis, and F. Estruch. The Saccharomyces cerevisiaezinc finger proteins msn2p and msn4p are required for transcriptional induction throughthe stress response element (stre). The EMBO Journal, 15:9(1996), pp. 2227â€“2235.	Nuclear localization of the C2H2 zinc finger protein Msn2p is regulated by stress and protein kinase A activity	W. Gorner and E. Durchschlag and M. T. Martinez-Pastor and F. Estruch and G. Ammerer and B. Hamilton and H. Ruis and C. Schuller	1998
('E. M. M. Oliveira, A. S. Martins, E. Garvajal, and E. P. S. Bon. The roleof the gata factors gln3p, nil1p, dal80p and the ure2p on asp3 regulation in Sacharomycescerevisiae. Yeast, 20(2003), pp. 31â€“37.', 'CITATION ONLY')	0	1	1	E. M. M. Oliveira, A. S. Martins, E. Garvajal, and E. P. S. Bon. The roleof the gata factors gln3p, nil1p, dal80p and the ure2p on asp3 regulation in Sacharomycescerevisiae. Yeast, 20(2003), pp. 31â€“37.	The role of the GATA factors Gln3p, Nil1p, Dal80p and the Ure2p onASP3 regulation inSaccharomyces cerevisiae	Edna M. M. Oliveira and Adriana S. Martins and Elvira Carvajal and Elba P. S. Bon	2002
('R. J. Prill, P. A. Iglesias, and A. Levchenko. Dynamicd properties of networkmotifs contribute to biological network organization. PLoS Biology, 3:11(2005), pp. e343.', 'CITATION ONLY')	0	1	1	R. J. Prill, P. A. Iglesias, and A. Levchenko. Dynamicd properties of networkmotifs contribute to biological network organization. PLoS Biology, 3:11(2005), pp. e343.	Dynamic Properties of Network Motifs Contribute to Biological Network Organization	Robert J Prill and Pablo A Iglesias and Andre Levchenko	2005
('P. Uetz, L. Giot, G. Cagney, T. A. Mansfield, R. S. Judson, J. R. Knight,D. Lockshon, V. Narayan, M. Srinivasan, P. Pochart, A. Qureshi-Emili, Y. Li,B. Godwin, D. Gonover, T. Kalbfleisch, G. Vijayadamodar, M. Yang, M. Johnston,S. Fields, and J. M. Rothberg. A comprehensive analysis of protein-protein interactionsin saccharomyces cerevisiae. Nature, 403:10(2000), pp. 623â€“627.', 'CITATION ONLY')	0	1	1	P. Uetz, L. Giot, G. Cagney, T. A. Mansfield, R. S. Judson, J. R. Knight,D. Lockshon, V. Narayan, M. Srinivasan, P. Pochart, A. Qureshi-Emili, Y. Li,B. Godwin, D. Gonover, T. Kalbfleisch, G. Vijayadamodar, M. Yang, M. Johnston,S. Fields, and J. M. Rothberg. A comprehensive analysis of protein-protein interactionsin saccharomyces cerevisiae. Nature, 403:10(2000), pp. 623â€“627.	A comprehensive analysis of protein–protein interactions inSaccharomyces cerevisiae	Peter Uetz and Loic Giot and Gerard Cagney and Traci A. Mansfield and Richard S. Judson and James R. Knight and Daniel Lockshon and Vaibhav Narayan and Maithreyan Srinivasan and Pascale Pochart and Alia Qureshi-Emili and Ying Li and Brian Godwin and Diana Conover and Theodore Kalbfleisch and Govindan Vijayadamodar and Meijia Yang and Mark Johnston and Stanley Fields and Jonathan M. Rothberg	2000
