citation	hash	is_parent	auto_verified	verified	year	title	author	URL	file_loc	reference_count	is_referenced_by_count
M. Jambon, A. Imberty, G. Deleage, C. Geourjon, "A New Bioinformatic Approach to Detect Common 3 D Sites in Protein Structures", Proteins Structure Function and Genetics, vol. 52, no. 2, pp. 137-145, 2003.	('A new bioinformatic approach to detect common 3D sites in protein structures', 2003.0)	False	1.0	1.0	2003.0	A new bioinformatic approach to detect common 3D sites in protein structures	Martin Jambon and Anne Imberty and Gilbert Deléage and Christophe Geourjon	http://dx.doi.org/10.1002/prot.10339	./bibliographies\database43.txt	31.0	99.0
B. Polacco, P. Babbitt, "Automated Discovery of 3D Motifs for Protein Function Annotation", Bioinformatics, vol. 22, no. 6, pp. 723-730, 2006.	('Automated discovery of 3D motifs for protein function annotation', 2006.0)	False	1.0	1.0	2006.0	Automated discovery of 3D motifs for protein function annotation	B. J. Polacco and P. C. Babbitt	http://dx.doi.org/10.1093/bioinformatics/btk038	./bibliographies\database43.txt	35.0	41.0
C. Orengo, A. Todd, J. Thornton, "From Protein Structure to Function", Current Opinion in Structural Biology, vol. 9, no. 3, pp. 374-382, 1999.	('From protein structure to function', 1999.0)	False	1.0	1.0	1999.0	From protein structure to function	Christine A Orengo and Annabel E Todd and Janet M Thornton	http://dx.doi.org/10.1016/s0959-440x(99)80051-7	./bibliographies\database43.txt	68.0	107.0
B. Rost, "Enzyme Function Less Conserved Than Anticipated", J. Molecular Biology, vol. 318, no. 2, pp. 595-608, 2002.	('Enzyme Function Less Conserved than Anticipated', 2002.0)	False	1.0	1.0	2002.0	Enzyme Function Less Conserved than Anticipated	Burkhard Rost	http://dx.doi.org/10.1016/s0022-2836(02)00016-5	./bibliographies\database43.txt	58.0	192.0
R. Najmanovich, N. Kurbatova, J. Thornton, "Detection of 3D Atomic Similarities and Their Use in the Discrimination of Small Molecule Protein-Binding Sites", Bioinformatics, vol. 24, no. 16, pp. 105-111, 2008.	('Detection of 3D atomic similarities and their use in the discrimination of small molecule protein-binding sites', 2008.0)	False	1.0	1.0	2008.0	Detection of 3D atomic similarities and their use in the discrimination of small molecule protein-binding sites	R. Najmanovich and N. Kurbatova and J. Thornton	http://dx.doi.org/10.1093/bioinformatics/btn263	./bibliographies\database43.txt	20.0	63.0
S. Schmitt, M. Hendlich, G. Klebe, "From Structure to Function: A New Approach to Detect Functional Similarity among Proteins Independent from Sequence and Fold Homology", Angewandte Chemie Int'l ed., vol. 40, no. 17, pp. 3141-3146, 2001.	('From Structure to Function: A New Approach to Detect Functional Similarity among Proteins Independent from Sequence and Fold Homology', 2001.0)	False	1.0	1.0	2001.0	From Structure to Function: A New Approach to Detect Functional Similarity among Proteins Independent from Sequence and Fold Homology	Stefan Schmitt and Manfred Hendlich and Gerhard Klebe	http://dx.doi.org/10.1002/1521-3773(20010903)40:17<3141::aid-anie3141>3.0.co;2-x	./bibliographies\database43.txt	30.0	25.0
C. Orengo, A. Michie, S. Jones, D. Jones, M. Swindells, J. Thornton, "CATH-A Hierarchic Classification of Protein Domain Structures", Structure, vol. 5, no. 8, pp. 1093-1108, 1997.	('CATH – a hierarchic classification of protein domain structures', 1997.0)	False	0.0	1.0	1997.0	CATH – a hierarchic classification of protein domain structures	CA Orengo and AD Michie and S Jones and DT Jones and MB Swindells and JM Thornton	http://dx.doi.org/10.1016/s0969-2126(97)00260-8	./bibliographies\database43.txt	44.0	1372.0
M. Hendlich, F. Rippmann, G. Barnickel, "LIGSITE: Automatic and Efficient Detection of Potential Small Molecule-Binding Sites in Proteins", J. Molecular Graphics and Modelling, vol. 15, no. 6, pp. 359-363, 1997.	('LIGSITE: automatic and efficient detection of potential small molecule-binding sites in proteins', 1997.0)	False	1.0	1.0	1997.0	LIGSITE: automatic and efficient detection of potential small molecule-binding sites in proteins	Manfred Hendlich and Friedrich Rippmann and Gerhard Barnickel	http://dx.doi.org/10.1016/s1093-3263(98)00002-3	./bibliographies\database43.txt	17.0	328.0
F. Glaser, R. Morris, R. Najmanovich, R. Laskowski, J. Thornton, "A Method for Localizing Ligand Binding Pockets in Protein Structures", Proteins, vol. 62, pp. 479-488, 2006.	('A method for localizing ligand binding pockets in protein structures', 2005.0)	False	1.0	1.0	2005.0	A method for localizing ligand binding pockets in protein structures	Fabian Glaser and Richard J. Morris and Rafael J. Najmanovich and Roman A. Laskowski and Janet M. Thornton	http://dx.doi.org/10.1002/prot.20769	./bibliographies\database43.txt	36.0	116.0
H. Bay, A. Ess, T. Tuytelaars, L. Van Gool, "Surf: Speeded up robust features", Computer Vision and Image Understanding, vol. 110, no. 3, pp. 346-359, 2008.	('Speeded-Up Robust Features (SURF)', 2008.0)	False	0.0	1.0	2008.0	Speeded-Up Robust Features (SURF)	Herbert Bay and Andreas Ess and Tinne Tuytelaars and Luc Van Gool	http://dx.doi.org/10.1016/j.cviu.2007.09.014	./bibliographies\database44.txt	40.0	5002.0
L.G. Brown, "A survey of image registration techniques", ACM Computing Survey, vol. 24, no. 4, pp. 325-376, 1992.	('A survey of image registration techniques', 1992.0)	False	1.0	1.0	1992.0	A survey of image registration techniques	Lisa Gottesfeld Brown	http://dx.doi.org/10.1145/146370.146374	./bibliographies\database44.txt	0.0	1989.0
H.H. Thodberg, "Minimum description length shape and appearance models", in IPMI. LNCS, pp. 51-62, 2003.	('Minimum Description Length Shape and Appearance Models', 2003.0)	False	1.0	1.0	2003.0	Minimum Description Length Shape and Appearance Models	Hans Henrik Thodberg	http://dx.doi.org/10.1007/978-3-540-45087-0_5	./bibliographies\database44.txt	0.0	30.0
X. Qian, S.H. Sze, B.J. Yoon, "Querying pathways in protein interaction networks based on hidden Markov models", J Comput Biol, vol. 16, no. 2, pp. 145-157, 2009.	('Querying Pathways in Protein Interaction Networks Based on Hidden Markov Models', 2009.0)	False	1.0	1.0	2009.0	Querying Pathways in Protein Interaction Networks Based on Hidden Markov Models	Xiaoning Qian and Sing-Hoi Sze and Byung-Jun Yoon	http://dx.doi.org/10.1089/cmb.2008.02tt	./bibliographies\database44.txt	28.0	17.0
I.L. Dryden, K.V. Mardia, Statistical Shape Analysis, West Sussex:John Wiley and Sons, 1998.	('Statistical Shape Analysis, with Applications in R', 2016.0)	False	0.0	1.0	2016.0	Statistical Shape Analysis, with Applications in R	Ian L. Dryden and Kanti V. Mardia	http://dx.doi.org/10.1002/9781119072492	./bibliographies\database44.txt	0.0	28.0
X. Huang, N. Paragios, D.N. Metaxas, "Shape registration in implicit spaces using information theory and free form deformations", IEEE Trans. Patt. Anal. Mach. Intell., vol. 28, no. 8, pp. 1303-1318, 2006.	('Shape registration in implicit spaces using information theory and free form deformations', 2006.0)	False	1.0	1.0	2006.0	Shape registration in implicit spaces using information theory and free form deformations	None	http://dx.doi.org/10.1109/tpami.2006.171	./bibliographies\database44.txt	38.0	107.0
I. Biederman, "Recognition by components: A theory of human image understanding", Psychological Rev., vol. 94, no. 2, pp. 115-147, 1987.	('Recognition-by-components: A theory of human image understanding.', 1987.0)	False	0.0	1.0	1987.0	Recognition-by-components: A theory of human image understanding.	Irving Biederman	http://dx.doi.org/10.1037/0033-295x.94.2.115	./bibliographies\database44.txt	0.0	2265.0
S. Wang, T. Kubota, T. Richardson, "Shape correspondence through landmark sliding", in CVPR 2004. IEEE, pp. 1063-1069.	('Shape correspondence through landmark sliding', 'None')	False	1.0	1.0	None	Shape correspondence through landmark sliding	None	http://dx.doi.org/10.1109/cvpr.2004.1315025	./bibliographies\database44.txt	15.0	6.0
R. Davies, C. Twining, T. Cootes, J. Waterton, C. Taylor, "A minimum description length approach to statistical shape modeling", IEEE Trans. Med. Imag., vol. 21, no. 5, pp. 525-537, 2002.	('A minimum description length approach to statistical shape modeling', 2002.0)	False	1.0	1.0	2002.0	A minimum description length approach to statistical shape modeling	R.H. Davies and C.J. Twining and T.F. Cootes and J.C. Waterton and C.J. Taylor	http://dx.doi.org/10.1109/tmi.2002.1009388	./bibliographies\database44.txt	32.0	243.0
Y. Zheng, D. Doermann, "Robust point matching for nonrigid shapes by preserving local neighborhood structures", IEEE Trans. Patt. Anal. Mach. Intell., vol. 28, no. 4, pp. 643, 2006.	('Robust point matching for nonrigid shapes by preserving local neighborhood structures', 2006.0)	False	1.0	1.0	2006.0	Robust point matching for nonrigid shapes by preserving local neighborhood structures	None	http://dx.doi.org/10.1109/tpami.2006.81	./bibliographies\database44.txt	15.0	150.0
Y. Jiang, J. Xie, D. Sun, T. Tsui, "Shape registration by simultaneously optimizing representation and transformation", in MICCAI 2007. LNCS 4792-II, pp. 809-817.	('Shape Registration by Simultaneously Optimizing Representation and Transformation', 'None')	False	1.0	1.0	None	Shape Registration by Simultaneously Optimizing Representation and Transformation	Yifeng Jiang and Jun Xie and Deqing Sun and Hungtat Tsui	http://dx.doi.org/10.1007/978-3-540-75759-7_98	./bibliographies\database44.txt	0.0	2.0
X. Qian, B.J. Yoon, "Effective identification of conserved pathways in biological networks using hidden Markov models", PLoS One, vol. 4, no. 12, pp. 8, 2009.	('Effective Identification of Conserved Pathways in Biological Networks Using Hidden Markov Models', 2009.0)	False	1.0	1.0	2009.0	Effective Identification of Conserved Pathways in Biological Networks Using Hidden Markov Models	Xiaoning Qian and Byung-Jun Yoon	http://dx.doi.org/10.1371/journal.pone.0008070	./bibliographies\database44.txt	0.0	16.0
Debnath, A.K., Lopez de Compadre, R.L., Debnath, G., Shusterman, A.J., Hansch, C.: Structure-Activity Relationshop of Mutagenic Aromatic and Heteroaromatic Nitro Compounds. Correlation with Molecular Orbital Energies and Hydrophobicity, Journal of Medicinal Chemistry 34, 786â€“797 (1991)	('Structure-activity relationship of mutagenic aromatic and heteroaromatic nitro compounds. Correlation with molecular orbital energies and hydrophobicity', 1991.0)	False	0.0	1.0	1991.0	Structure-activity relationship of mutagenic aromatic and heteroaromatic nitro compounds. Correlation with molecular orbital energies and hydrophobicity	Asim Kumar Debnath and Rosa L. Lopez de Compadre and Gargi Debnath and Alan J. Shusterman and Corwin Hansch	http://dx.doi.org/10.1021/jm00106a046	./bibliographies\database45.txt	0.0	168.0
Pekalska, E., Duin, R.P.W.: Dissimilarity Representations Allow for Building Good Classifiers. Pattern Recognition Letters 23(8), 943â€“956 (2002)	('Dissimilarity representations allow for building good classifiers', 2002.0)	False	1.0	1.0	2002.0	Dissimilarity representations allow for building good classifiers	El\u017cbieta P\u0119kalska and Robert P.W Duin	http://dx.doi.org/10.1016/s0167-8655(02)00024-7	./bibliographies\database45.txt	20.0	101.0
He, P.R., Zhang, W.J., Li, Q., Wu, F.X.: A New Method for Detection of Graph Isomorphism Based on the Quadratic Form. Journal of Mechanical Design 125, 640â€“642 (2003)	('A New Method for Detection of Graph Isomorphism Based on the Quadratic Form', 2003.0)	False	1.0	1.0	2003.0	A New Method for Detection of Graph Isomorphism Based on the Quadratic Form	P. R. He and W. J. Zhang and Q. Li and F. X. Wu	http://dx.doi.org/10.1115/1.1564574	./bibliographies\database45.txt	12.0	12.0
Qiu, H.J., Hancock, E.R.: Spectral Simplication of Graphs. In: Proceedings of the 8th European conference on computer vision, Czech Republic, pp. 114â€“126 (2004)	('Spectral Simplification of Graphs', 2004.0)	False	0.0	1.0	2004.0	Spectral Simplification of Graphs	Huaijun Qiu and Edwin R. Hancock	http://dx.doi.org/10.1007/978-3-540-24673-2_10	./bibliographies\database45.txt	0.0	2.0
Neuhaus, M., Bunke, H.: Edit Distance-Based Kernel Functions for Structural Pattern Classification. Pattern Recognition 39, 1852â€“1863 (2006)	('Edit distance-based kernel functions for structural pattern classification', 2006.0)	False	1.0	1.0	2006.0	Edit distance-based kernel functions for structural pattern classification	Michel Neuhaus and Horst Bunke	http://dx.doi.org/10.1016/j.patcog.2006.04.012	./bibliographies\database45.txt	48.0	88.0
Zhao, G.X., Luo, B., Ting, J., Ma, J.X.: Using Eigen-Decomposition Method for Weighted Graph Matching. In: Huang, D.-S., Heutte, L., Loog, M. (eds.) ICIC 2007. LNCS, vol. 4681, pp. 1283â€“1294. Springer, Heidelberg (2007)	('Using Eigen-Decomposition Method for Weighted Graph Matching', 'None')	False	1.0	1.0	None	Using Eigen-Decomposition Method for Weighted Graph Matching	Guoxing Zhao and Bin Luo and Jin Tang and Jinxin Ma	http://dx.doi.org/10.1007/978-3-540-74171-8_131	./bibliographies\database45.txt	0.0	6.0
Pache R.A. Aloy P. (2012) A novel framework for the comparative analysis of biological networks. Plos One , 7, e31220.	('A Novel Framework for the Comparative Analysis of Biological Networks', 2012.0)	False	1.0	1.0	2012.0	A Novel Framework for the Comparative Analysis of Biological Networks	Roland A. Pache and Patrick Aloy	http://dx.doi.org/10.1371/journal.pone.0031220	./bibliographies\database46.txt	53.0	21.0
Brown K.R. Jurisica I. (2007) Unequal evolutionary conservation of human protein interactions in interologous networks. Genome Biol ., 8, R95.	('Unequal evolutionary conservation of human protein interactions in interologous networks', 2007.0)	False	1.0	1.0	2007.0	Unequal evolutionary conservation of human protein interactions in interologous networks	Kevin R Brown and Igor Jurisica	http://dx.doi.org/10.1186/gb-2007-8-5-r95	./bibliographies\database46.txt	0.0	143.0
Ibragimov R. et al.  . (2014) Multiple graph edit distance: simultaneous topological alignment of multiple protein-protein interaction networks with an evolutionary algorithm. In: Proceedings of the 2014 Conference on Genetic and Evolutionary Computation , 277â€“284.	('Multiple graph edit distance', 2014.0)	False	1.0	1.0	2014.0	Multiple graph edit distance	Rashid Ibragimov and Maximilian Malek and Jan Baumbach and Jiong Guo	http://dx.doi.org/10.1145/2576768.2598390	./bibliographies\database46.txt	0.0	3.0
Elmsallati A. et al.  . (2015) Global alignment of proteinâ€“protein interaction networks: a survey. IEEE/ACM Trans. Comput. Biol. Bioinf ., doi: 10.1109/TCBB.2015.2474391.	('Global Alignment of Protein-Protein Interaction Networks: A Survey', 2016.0)	False	0.0	1.0	2016.0	Global Alignment of Protein-Protein Interaction Networks: A Survey	Ahed Elmsallati and Connor Clark and Jugal Kalita	http://dx.doi.org/10.1109/tcbb.2015.2474391	./bibliographies\database46.txt	88.0	14.0
Seah B.S. et al.  . (2014) DualAligner: a dual alignment-based strategy to align protein interaction networks. Bioinformatics , 30, 2619â€“2626.	('DualAligner : a dual alignment-based strategy to align protein interaction networks', 2014.0)	False	1.0	1.0	2014.0	DualAligner : a dual alignment-based strategy to align protein interaction networks	Boon-Siew Seah and Sourav S. Bhowmick and C. Forbes Dewey	http://dx.doi.org/10.1093/bioinformatics/btu358	./bibliographies\database46.txt	18.0	8.0
Cusick M.E. et al.  . (2009) Literature-curated protein interaction datasets. Nat. Methods , 6, 39â€“46.	('Literature-curated protein interaction datasets', 2009.0)	False	1.0	1.0	2009.0	Literature-curated protein interaction datasets	Michael E Cusick and Haiyuan Yu and Alex Smolyar and Kavitha Venkatesan and Anne-Ruxandra Carvunis and Nicolas Simonis and Jean-François Rual and Heather Borick and Pascal Braun and Matija Dreze and Jean Vandenhaute and Mary Galli and Junshi Yazaki and David E Hill and Joseph R Ecker and Frederick P Roth and Marc Vidal	http://dx.doi.org/10.1038/nmeth.1284	./bibliographies\database46.txt	70.0	159.0
Hripcsak G. Rothschild A.S. (2005) Agreement, the F-measure, and reliability in information retrieval. J. Am. Med. Inf. Assoc ., 12, 296â€“298.	('Agreement, the F-Measure, and Reliability in Information Retrieval', 2005.0)	False	1.0	1.0	2005.0	Agreement, the F-Measure, and Reliability in Information Retrieval	G. Hripcsak	http://dx.doi.org/10.1197/jamia.m1733	./bibliographies\database46.txt	0.0	197.0
